,Residuals
2009-03-18,6719.5627227874975
2009-03-19,6803.718848198914
2009-03-20,6252.469920391704
2009-03-23,8621.293635756123
2009-03-24,7050.65997477814
2009-03-25,7373.690260282114
2009-03-26,8028.376581112647
2009-03-27,7072.47191097997
2009-03-30,5856.476603268471
2009-03-31,6416.565196428415
2009-04-01,7487.6054372957005
2009-04-02,9002.811238328552
2009-04-03,9130.407321016988
2009-04-06,8526.863298339133
2009-04-07,8045.601839558374
2009-04-08,8379.093101092512
2009-04-09,9594.384527559909
2009-04-13,9627.623618372658
2009-04-14,8751.636918891854
2009-04-15,8580.892776058525
2009-04-16,9303.617306638822
2009-04-17,8822.303890501342
2009-04-20,7421.77157965572
2009-04-22,8150.656675855313
2009-04-23,9023.048962805857
2009-04-24,9751.191126989328
2009-04-27,8457.240517571816
2009-04-28,8539.273812669595
2009-04-29,9930.119745724915
2009-04-30,9617.91933553356
2009-05-04,12559.248918532372
2009-05-05,11942.274386611738
2009-05-06,12335.180529050256
2009-05-07,10428.909682795034
2009-05-08,11862.597503126024
2009-05-11,11056.060288768153
2009-05-12,10314.758683885746
2009-05-13,8727.699016071812
2009-05-14,9873.597200797834
2009-05-15,9353.3000079419
2009-05-18,11889.148795236786
2009-05-19,11179.216994054445
2009-05-20,10872.52761642696
2009-05-21,9607.233343766682
2009-05-22,10286.34043641411
2009-05-25,10447.981762265226
2009-05-26,11365.169658121536
2009-05-27,10999.265982704997
2009-05-28,12115.59091272702
2009-05-29,11868.252595408296
2009-06-01,12927.249081886763
2009-06-02,11975.80268431783
2009-06-03,9954.447450980617
2009-06-04,11693.454175903735
2009-06-05,11309.719157155621
2009-06-08,11521.347996310313
2009-06-09,10910.429202896652
2009-06-10,11197.687699867758
2009-06-12,11259.266808403525
2009-06-15,9643.050239285549
2009-06-16,9133.111461520555
2009-06-17,9271.121042556482
2009-06-18,9284.197355672226
2009-06-19,9867.612479399715
2009-06-22,7930.748810298599
2009-06-23,8709.059224811703
2009-06-24,8662.17289004432
2009-06-25,10611.005336616443
2009-06-26,10187.64447127407
2009-06-29,10719.80899621098
2009-06-30,9821.61898385319
2009-07-01,9964.48303418576
2009-07-02,9423.055848912176
2009-07-03,9442.479257788538
2009-07-06,9183.696791506292
2009-07-07,8116.300323031719
2009-07-08,8165.815536473801
2009-07-10,8408.7226727585
2009-07-13,8466.826396058423
2009-07-14,8224.294018372362
2009-07-15,10776.065322224218
2009-07-16,10862.005327632985
2009-07-17,10682.226652387275
2009-07-20,11572.013235299113
2009-07-21,11271.266623935931
2009-07-22,10913.584794766444
2009-07-23,12006.980333634725
2009-07-24,11847.330896645683
2009-07-27,11715.718953832366
2009-07-28,11480.15762240714
2009-07-29,10653.91978848961
2009-07-30,11503.60471279997
2009-07-31,11609.554666615877
2009-08-03,12684.73173395313
2009-08-04,12329.857581418495
2009-08-05,12484.204257775003
2009-08-06,11643.350525138729
2009-08-07,12246.679788843401
2009-08-10,12566.586904331642
2009-08-11,11275.348005229709
2009-08-12,12246.715042246542
2009-08-13,12510.965518713521
2009-08-14,11894.776277401917
2009-08-17,10466.918680458872
2009-08-18,11307.94151892899
2009-08-19,11672.824752201392
2009-08-20,12234.138086743518
2009-08-21,12912.12009312171
2009-08-24,12635.697801281989
2009-08-25,12118.351887255703
2009-08-26,12443.988705784635
2009-08-27,12248.641547919215
2009-08-28,12181.904247860934
2009-08-31,10915.11755205215
2009-09-01,10493.588040239862
2009-09-02,10301.678837566418
2009-09-03,10819.298660669396
2009-09-04,11770.740760665129
2009-09-08,12757.99864827482
2009-09-09,12439.749707557072
2009-09-10,12896.188014295665
2009-09-11,12469.117726517296
2009-09-14,12880.435291307513
2009-09-15,13076.091273679489
2009-09-16,14015.168122142171
2009-09-17,13438.474648328513
2009-09-18,13755.753557667325
2009-09-21,13749.136086524955
2009-09-22,14122.863087553971
2009-09-23,12861.870069719513
2009-09-24,12511.093282425121
2009-09-25,12915.028547645808
2009-09-28,13805.629778442679
2009-09-29,13442.084159280897
2009-09-30,13616.346435118321
2009-10-01,12406.24360679463
2009-10-02,13289.465166427137
2009-10-05,14336.244782702728
2009-10-06,14270.181560172634
2009-10-07,13998.317235510083
2009-10-08,14989.466962111648
2009-10-09,14923.297442863499
2009-10-13,15235.700067905724
2009-10-14,16490.189560697603
2009-10-15,16433.59305882713
2009-10-16,15532.830622039386
2009-10-19,16461.32589981598
2009-10-20,14139.8247790979
2009-10-21,14594.15001464216
2009-10-22,15223.434739529373
2009-10-23,13947.514364684801
2009-10-26,14135.385741186343
2009-10-27,12221.975908301887
2009-10-28,9686.480239936463
2009-10-29,14144.613209949748
2009-10-30,11441.087264226619
2009-11-03,12951.669314092775
2009-11-04,14092.278064425584
2009-11-05,14658.177197306839
2009-11-06,13958.074541375245
2009-11-09,15634.068863278131
2009-11-10,15218.977035238204
2009-11-11,15104.120910135454
2009-11-12,12937.52072985482
2009-11-13,14184.121101044162
2009-11-16,15356.112030642253
2009-11-17,15757.830069675845
2009-11-18,14510.218586412448
2009-11-19,14361.881124032996
2009-11-23,14847.766814145172
2009-11-24,15203.099155549025
2009-11-25,15593.8040035218
2009-11-26,13807.392709127416
2009-11-27,14737.967844111809
2009-11-30,14570.449237392968
2009-12-01,15881.126247559383
2009-12-02,15702.317304149838
2009-12-03,15181.949561899062
2009-12-04,14412.85154592237
2009-12-07,15427.77033938613
2009-12-08,14420.8736150189
2009-12-09,14795.861006466366
2009-12-10,15440.271552564547
2009-12-11,15756.243803438148
2009-12-14,15597.714083976069
2009-12-15,15412.73974816138
2009-12-16,14635.3508193272
2009-12-17,13177.976908708697
2009-12-18,13291.390642242171
2009-12-21,12617.266755075783
2009-12-22,14411.65283244886
2009-12-23,14339.131717264427
2009-12-28,14543.861994389095
2009-12-29,14810.775836469315
2009-12-30,14942.800959669621
2010-01-04,16246.672176873602
2010-01-05,15996.03335908339
2010-01-06,16240.511847650632
2010-01-07,15694.358050913623
2010-01-08,15422.285438144274
2010-01-11,15553.912365992379
2010-01-12,15096.81568505057
2010-01-13,15424.758192064743
2010-01-14,14737.25527034112
2010-01-15,13996.73925319536
2010-01-18,14626.886891644535
2010-01-19,15092.599446507891
2010-01-20,13243.834657091691
2010-01-21,11677.075136606902
2010-01-22,12223.072224900985
2010-01-26,11777.114927222952
2010-01-27,11638.782216822015
2010-01-28,12429.067490547255
2010-01-29,12261.932339103645
2010-02-01,13530.80932347625
2010-02-02,13895.724457544988
2010-02-03,13633.880354763809
2010-02-04,10393.00083235708
2010-02-05,9971.510604728232
2010-02-08,10923.685869008426
2010-02-09,12655.569484524312
2010-02-10,12731.830061826506
2010-02-11,13680.268574052156
2010-02-12,13100.586747937858
2010-02-17,14484.560833388554
2010-02-18,14644.189724777156
2010-02-19,14110.042911657554
2010-02-22,13609.357273061294
2010-02-23,12562.169558973168
2010-02-24,12496.916033235393
2010-02-25,12977.81335459942
2010-02-26,13343.934439635552
2010-03-01,13979.570803921182
2010-03-02,14320.130149281984
2010-03-03,13959.976404013541
2010-03-04,14063.800137126556
2010-03-05,14997.64858292228
2010-03-08,14411.469733091988
2010-03-09,15339.412501851148
2010-03-10,15427.085601594707
2010-03-11,15084.868688995448
2010-03-12,14427.858115868257
2010-03-15,14155.796910758792
2010-03-16,15131.850082797464
2010-03-17,14683.50683391992
2010-03-18,14612.122103625043
2010-03-19,13702.11203756807
2010-03-22,14090.893320684409
2010-03-23,14428.025326002753
2010-03-24,13863.452771600008
2010-03-25,13467.668361771808
2010-03-26,13839.843516595007
2010-03-29,15080.575267080698
2010-03-30,14786.700117010681
2010-03-31,15072.721721194423
2010-04-01,15659.397627298516
2010-04-05,15529.41652081118
2010-04-06,15159.82972399133
2010-04-07,14797.256801674586
2010-04-08,15802.022029253283
2010-04-09,15161.933002942285
2010-04-12,14326.665451132227
2010-04-13,14653.402484692553
2010-04-14,14879.725789968033
2010-04-15,14293.85968906009
2010-04-16,13277.315342716887
2010-04-19,13242.876544431238
2010-04-20,13646.388290592993
2010-04-22,13742.792606756346
2010-04-23,13877.134083546858
2010-04-26,13221.735721341589
2010-04-27,11016.452162407666
2010-04-28,11805.690700069157
2010-04-29,13345.089806001859
2010-04-30,12704.216876148952
2010-05-03,12376.582864222262
2010-05-04,10268.871377226671
2010-05-05,10941.137729537048
2010-05-06,9686.413323944442
2010-05-07,9669.302721914486
2010-05-10,12635.709179103345
2010-05-11,11182.955043260154
2010-05-12,12149.498000454107
2010-05-13,11589.216888315503
2010-05-14,10302.143468559181
2010-05-17,10140.6568183637
2010-05-18,8412.92580797484
2010-05-19,7918.904144661756
2010-05-20,7003.630501866683
2010-05-21,9742.929544207902
2010-05-24,9230.165491154119
2010-05-25,8629.241358309991
2010-05-26,9918.172514141275
2010-05-27,11725.858184338882
2010-05-28,11132.25690170066
2010-05-31,12131.904901104252
2010-06-01,10607.782218613116
2010-06-02,11886.90203869155
2010-06-04,10392.032944256971
2010-06-07,10136.501406332376
2010-06-08,10947.30970879113
2010-06-09,10571.219833654599
2010-06-10,12221.664209105082
2010-06-11,12428.575728039345
2010-06-14,12101.641652336402
2010-06-15,12917.070790385565
2010-06-16,12939.448136793391
2010-06-17,12526.966137564159
2010-06-18,12367.687119362621
2010-06-21,12731.29713868301
2010-06-22,12582.520581846198
2010-06-23,12871.358750554697
2010-06-24,11516.64525293294
2010-06-25,12640.54969790145
2010-06-28,11888.266639832269
2010-06-29,9736.3633490871
2010-06-30,9275.737799248323
2010-07-01,10052.696537856093
2010-07-02,10393.585690992979
2010-07-05,9893.680512601983
2010-07-06,11299.84851067976
2010-07-07,12329.0807684635
2010-07-08,12183.28924764839
2010-07-12,11499.928601566164
2010-07-13,12273.00494460074
2010-07-14,11886.204049888263
2010-07-15,11875.54680621902
2010-07-16,10698.950242204097
2010-07-19,11922.704279770645
2010-07-20,12942.31440151496
2010-07-21,12628.43880566096
2010-07-22,13768.531200318706
2010-07-23,13950.590091557213
2010-07-26,13756.616835876404
2010-07-27,13795.443621241233
2010-07-28,13749.958998470749
2010-07-29,13750.647901205462
2010-07-30,14179.541909999702
2010-08-02,14953.450497615268
2010-08-03,14062.192943752962
2010-08-04,14283.809588572345
2010-08-05,14278.169506282524
2010-08-06,13832.516672781894
2010-08-09,13591.153334391005
2010-08-10,12968.536088099223
2010-08-11,11673.068744624165
2010-08-12,12236.501231799615
2010-08-13,12630.611382692543
2010-08-16,13051.009995964821
2010-08-17,13830.55264236049
2010-08-18,13630.105899236587
2010-08-19,12760.872183512234
2010-08-20,12667.117583644475
2010-08-23,12043.427274880582
2010-08-24,11411.073577119329
2010-08-25,11334.289537389093
2010-08-26,10600.821000974793
2010-08-27,12651.755022902747
2010-08-30,11052.741185618128
2010-08-31,12202.762642996255
2010-09-01,14009.015319214064
2010-09-02,13243.358091123693
2010-09-03,12994.286596634593
2010-09-06,13014.334201506143
2010-09-08,12612.3095490755
2010-09-09,12871.312180388697
2010-09-10,12998.703627125928
2010-09-13,14147.983569080687
2010-09-14,13465.430701905105
2010-09-15,13821.05327149811
2010-09-16,13214.814537920385
2010-09-17,12664.522540417289
2010-09-20,13887.388179661626
2010-09-21,13170.565191706453
2010-09-22,13797.311918750987
2010-09-23,14097.989051334174
2010-09-24,13305.564396590293
2010-09-27,13975.778943160047
2010-09-28,14221.104056640397
2010-09-29,14040.70864485656
2010-09-30,14147.859660884911
2010-10-01,14830.383276713277
2010-10-04,14715.211936726599
2010-10-05,15444.476105872069
2010-10-06,14375.04678008931
2010-10-07,13773.975706792939
2010-10-08,14775.457469687426
2010-10-11,14702.548065825067
2010-10-13,15302.684786353457
2010-10-14,15059.578988977766
2010-10-15,15063.543521555526
2010-10-18,14841.469868498913
2010-10-19,12906.49209573544
2010-10-20,13852.312583223153
2010-10-21,13086.366938705352
2010-10-22,13154.499172092554
2010-10-25,13303.14968421594
2010-10-26,14496.023523136253
2010-10-27,14056.534782209186
2010-10-28,13753.211024486656
2010-10-29,14126.581009263515
2010-11-01,14917.269456859387
2010-11-03,14993.793772538258
2010-11-04,15882.458663183119
2010-11-05,15113.595170792156
2010-11-08,15082.613876392817
2010-11-09,14008.858941316706
2010-11-10,14136.298960141263
2010-11-11,13732.378021704819
2010-11-12,13018.118072336998
2010-11-16,12082.121081041885
2010-11-17,12978.32716353223
2010-11-18,14078.59748356753
2010-11-19,13971.1978973394
2010-11-22,12608.852133735112
2010-11-23,11197.238739233093
2010-11-24,13379.846166093543
2010-11-25,12898.69994727891
2010-11-26,11793.556910359657
2010-11-29,11773.708328635083
2010-11-30,11768.395657672103
2010-12-01,13560.705288513665
2010-12-02,13420.680989264998
2010-12-03,13522.029736324097
2010-12-06,13187.897547095752
2010-12-07,12969.584086594186
2010-12-08,11843.802882293698
2010-12-09,11843.022750888893
2010-12-10,12486.886790080622
2010-12-13,13245.001814233277
2010-12-14,12680.007591711837
2010-12-15,11844.055949336434
2010-12-16,11503.121658123033
2010-12-17,12401.736010446635
2010-12-20,11617.755677697009
2010-12-21,12748.126462075365
2010-12-22,12843.458887461515
2010-12-23,12755.077860840393
2010-12-27,12028.47031681439
2010-12-28,12412.765321599974
2010-12-29,13314.285343685624
2010-12-30,13445.15868977944
2011-01-03,13935.09792140266
2011-01-04,14048.894958094308
2011-01-05,14622.505764232199
2011-01-06,13813.017020436178
2011-01-07,13274.46949534717
2011-01-10,13425.059048674499
2011-01-11,13707.965651175662
2011-01-12,14826.60066662624
2011-01-13,13568.772592071407
2011-01-14,13867.015550297627
2011-01-17,13472.448546721964
2011-01-18,13824.891653756706
2011-01-19,12883.319786276508
2011-01-20,12560.501978995293
2011-01-21,12305.132916696712
2011-01-24,12772.383380617764
2011-01-26,12058.58102400029
2011-01-27,11596.445640759528
2011-01-28,10488.104323719046
2011-01-31,10812.411392121568
2011-02-01,12311.62699030406
2011-02-02,10971.631319816166
2011-02-03,11312.393638299742
2011-02-04,9908.97459302337
2011-02-07,10439.509929811218
2011-02-08,11016.265142671109
2011-02-09,9474.778900940706
2011-02-10,10268.231830462464
2011-02-11,11547.064220716158
2011-02-14,12147.988089837003
2011-02-15,11697.225659852105
2011-02-16,12909.115786943607
2011-02-17,12695.663006556919
2011-02-18,12929.762464127547
2011-02-21,11949.016174362529
2011-02-22,11246.097595710147
2011-02-23,11940.65924374992
2011-02-24,11943.400249311751
2011-02-25,11888.453596320884
2011-02-28,12381.46456769992
2011-03-01,11128.080618155123
2011-03-02,12410.63486947507
2011-03-03,13100.979677065312
2011-03-04,12703.75128331854
2011-03-09,11883.837881142921
2011-03-10,10797.784218474379
2011-03-11,11780.824415310402
2011-03-14,12234.2560797591
2011-03-15,11963.60073362253
2011-03-16,10971.318064709383
2011-03-17,11435.481008976058
2011-03-18,12141.609252806418
2011-03-21,11822.734050600026
2011-03-22,12724.505166936986
2011-03-23,12724.372789685069
2011-03-24,12328.483752426051
2011-03-25,12561.661541964422
2011-03-28,11913.480329611266
2011-03-29,12244.750119119031
2011-03-30,12794.967086643715
2011-03-31,13231.742627932326
2011-04-01,13706.485916316684
2011-04-04,13880.875359648206
2011-04-05,13784.44808233079
2011-04-06,12830.315265224257
2011-04-07,13073.448259311175
2011-04-08,12585.525639442065
2011-04-11,12120.986282398735
2011-04-12,11009.981985314924
2011-04-13,10970.37447676807
2011-04-14,11010.491704153625
2011-04-15,11590.176412155728
2011-04-18,10319.157974435882
2011-04-19,11406.90507328399
2011-04-20,12269.262322537048
2011-04-25,11984.165077884434
2011-04-26,12121.014902184295
2011-04-27,11182.75566321396
2011-04-28,10787.307333583565
2011-04-29,11464.102462150287
2011-05-02,10775.938456510303
2011-05-03,9815.872412266894
2011-05-04,9479.30407797551
2011-05-05,9606.02882006907
2011-05-06,10836.40553962456
2011-05-09,10923.059436355688
2011-05-10,11129.720130801696
2011-05-11,9967.322226352204
2011-05-12,10458.127354508259
2011-05-13,9739.653329716632
2011-05-16,9571.671297227454
2011-05-17,10626.890288102644
2011-05-18,9697.630200526713
2011-05-19,9432.651694283384
2011-05-20,9873.972331328921
2011-05-23,9675.491715369302
2011-05-24,10785.804643452015
2011-05-25,10663.287290672444
2011-05-26,11324.166048160638
2011-05-27,11332.134887131848
2011-05-30,10876.655657498311
2011-05-31,11576.592921357595
2011-06-01,10205.753017739684
2011-06-02,11251.869157789333
2011-06-03,11252.443022674932
2011-06-06,9917.96286602041
2011-06-07,10359.499977571199
2011-06-08,10242.891978258369
2011-06-09,10772.24899378547
2011-06-10,9944.568925915271
2011-06-13,9459.2295806057
2011-06-14,9887.090838742908
2011-06-15,9354.747292144122
2011-06-16,8839.307884602458
2011-06-17,9301.17658390091
2011-06-20,9503.94173490435
2011-06-21,9810.801632198818
2011-06-22,9571.000981156008
2011-06-24,9473.66433476274
2011-06-27,9766.659611881776
2011-06-28,10859.307260647503
2011-06-29,10645.173823787984
2011-06-30,10632.189946836705
2011-07-01,11568.884941385804
2011-07-04,11794.657537170016
2011-07-05,10713.132761250723
2011-07-06,10344.64270025197
2011-07-07,10116.881938729195
2011-07-08,9555.88584554717
2011-07-11,8495.646196153939
2011-07-12,8396.963929315112
2011-07-13,9674.360459132891
2011-07-14,8608.444413271915
2011-07-15,8675.74262926777
2011-07-18,8210.601659208776
2011-07-19,8719.46159514242
2011-07-20,8834.375729538384
2011-07-21,10043.5863821042
2011-07-22,9827.455825577796
2011-07-25,9471.897884270904
2011-07-26,8899.46873512608
2011-07-27,8031.2821107255295
2011-07-28,8793.053155107293
2011-07-29,8956.678115239185
2011-08-01,8701.296576961642
2011-08-02,7589.843038551218
2011-08-03,6666.926965668921
2011-08-04,3948.5408545353675
2011-08-05,5114.416815979792
2011-08-08,1253.537867122879
2011-08-09,5079.368599447007
2011-08-10,5314.543683830656
2011-08-11,7368.408069326546
2011-08-12,7154.049953764181
2011-08-15,8249.450191623495
2011-08-16,7628.506451660865
2011-08-17,8376.028845448564
2011-08-18,6253.985703206381
2011-08-19,5993.459732968062
2011-08-22,6317.900239454164
2011-08-23,7832.298468447254
2011-08-24,7622.976986025711
2011-08-25,6744.036958423265
2011-08-26,7353.448133268277
2011-08-29,8859.287462855456
2011-08-30,9039.051544389826
2011-08-31,9912.223328885244
2011-09-01,11162.510318597542
2011-09-02,9016.99476103214
2011-09-05,7636.078082405544
2011-09-06,9626.840545378021
2011-09-08,10371.780724122022
2011-09-09,8192.53324135425
2011-09-12,8420.997833450594
2011-09-13,8393.29753910557
2011-09-14,9224.320312222713
2011-09-15,9182.48811608662
2011-09-16,9950.609279867203
2011-09-19,9613.34563535163
2011-09-20,8826.680357843892
2011-09-21,8569.047364022485
2011-09-22,6006.216763175329
2011-09-23,6684.925576919821
2011-09-26,7501.64293495331
2011-09-27,7723.175595427314
2011-09-28,7106.0102655661685
2011-09-29,7432.409732723656
2011-09-30,6452.341602802262
2011-10-03,5251.037009035106
2011-10-04,5683.030418790408
2011-10-05,6287.132796419566
2011-10-06,7659.13407010465
2011-10-07,6396.78460364569
2011-10-10,8655.650378534912
2011-10-11,8821.734651023267
2011-10-13,9331.538203790678
2011-10-14,9472.17744895229
2011-10-17,8124.351564413078
2011-10-18,9413.464458953662
2011-10-19,9106.5104556906
2011-10-20,8078.276525951325
2011-10-21,9516.905257196995
2011-10-24,10904.31133928182
2011-10-25,9807.359965837157
2011-10-26,10616.84845755661
2011-10-27,12467.865625462124
2011-10-28,12053.71613035052
2011-10-31,10535.573020727432
2011-11-01,9611.31210473731
2011-11-03,10705.914123656163
2011-11-04,11013.951855432424
2011-11-07,11357.306878858893
2011-11-08,10961.866039507637
2011-11-09,9415.474666537746
2011-11-10,9492.379016113518
2011-11-11,10861.124549378968
2011-11-14,10327.042864618314
2011-11-16,10617.562361293574
2011-11-17,8950.170283774863
2011-11-18,9036.363298351815
2011-11-21,8767.959249584146
2011-11-22,8557.282139236144
2011-11-23,7845.3885137505495
2011-11-24,8476.40867241878
2011-11-25,8164.530010871349
2011-11-28,9452.356025900532
2011-11-29,8547.070110890549
2011-11-30,10261.994403781115
2011-12-01,11197.035033449793
2011-12-02,10517.488723181064
2011-12-05,11434.047701415144
2011-12-06,11728.20096842161
2011-12-07,10549.638675188322
2011-12-08,9404.509231796852
2011-12-09,10464.247300270516
2011-12-12,9464.114989989419
2011-12-13,9798.573910033563
2011-12-14,8975.184706763801
2011-12-15,8888.169924418959
2011-12-16,8823.025431021611
2011-12-19,8165.994392197863
2011-12-20,10007.344080792074
2011-12-21,9533.688562129319
2011-12-22,10217.842772962562
2011-12-23,10394.641735197394
2011-12-26,10212.136105392485
2011-12-27,10489.008490616892
2011-12-28,8897.004806334124
2011-12-29,9426.325167083669
2012-01-02,10547.511186526746
2012-01-03,11749.154056890868
2012-01-04,11415.02051037957
2012-01-05,10395.758057860163
2012-01-06,10539.255602507947
2012-01-09,11006.493946724411
2012-01-10,11590.812149417681
2012-01-11,11504.33212852115
2012-01-12,11313.730175986337
2012-01-13,10463.333119208288
2012-01-16,11407.5869759306
2012-01-17,11922.244392371438
2012-01-18,12756.84475931336
2012-01-19,12581.79796424471
2012-01-20,12742.495671404926
2012-01-23,12587.891533722563
2012-01-24,12537.6405443459
2012-01-26,12876.674421306692
2012-01-27,12622.477441117444
2012-01-30,12385.798151520554
2012-01-31,12641.189915791263
2012-02-01,14007.526888147317
2012-02-02,13584.978682687026
2012-02-03,14003.001694677841
2012-02-06,13719.607098533612
2012-02-07,14251.428914148048
2012-02-08,13876.35682700931
2012-02-09,13438.900346518501
2012-02-10,11873.091254371262
2012-02-13,13887.172933926566
2012-02-14,12897.355557597715
2012-02-15,13260.382956541303
2012-02-16,13927.43672534304
2012-02-17,13735.333089766413
2012-02-22,13487.345915387952
2012-02-23,13150.517290381875
2012-02-24,13280.85325736311
2012-02-27,12521.092298414318
2012-02-28,13368.59909532973
2012-02-29,13069.492810165088
2012-03-01,14039.22454147951
2012-03-02,14730.396181580581
2012-03-05,13547.50563130642
2012-03-06,11726.95461912061
2012-03-07,13048.115245877445
2012-03-08,13842.867614177507
2012-03-09,13390.456763010545
2012-03-12,13019.111319564501
2012-03-13,15059.935236102552
2012-03-14,14412.87176582349
2012-03-15,13733.68632680051
2012-03-16,13678.158170407616
2012-03-19,13700.130789810704
2012-03-20,13216.710785152958
2012-03-21,12847.40983937496
2012-03-22,11926.191130686115
2012-03-23,12196.625608618844
2012-03-26,13175.859622687196
2012-03-27,12368.01881164842
2012-03-28,11522.645937287314
2012-03-29,11586.924928952052
2012-03-30,11382.532743253658
2012-04-02,12256.883757818105
2012-04-03,11233.872131212833
2012-04-04,10698.89116914892
2012-04-05,11137.087478849637
2012-04-09,10453.216489132938
2012-04-10,9523.21071001768
2012-04-11,9492.263610880356
2012-04-12,11557.808526862136
2012-04-13,10331.935130396989
2012-04-16,10367.591437972842
2012-04-17,11229.624936864828
2012-04-18,11426.24128047529
2012-04-19,10939.602472261067
2012-04-20,10885.294685291374
2012-04-23,9988.795564430366
2012-04-24,10688.860475575791
2012-04-25,10472.914157661435
2012-04-26,11005.961810421082
2012-04-27,10436.922488303026
2012-04-30,10687.033175624274
2012-05-02,11311.251325700992
2012-05-03,10866.062896994554
2012-05-04,9627.326150194305
2012-05-07,10361.657339216661
2012-05-08,9538.978442061285
2012-05-09,9215.08540479168
2012-05-10,9390.687684582357
2012-05-11,9285.422187842727
2012-05-14,7540.77867201843
2012-05-15,6809.385879289301
2012-05-16,7032.693518129625
2012-05-17,5554.194448987597
2012-05-18,6713.007162620968
2012-05-21,9008.63395049033
2012-05-22,7126.951353723944
2012-05-23,7049.734326302198
2012-05-24,6754.325360541712
2012-05-25,7445.547155147044
2012-05-28,8263.260956255013
2012-05-29,7585.586014911805
2012-05-30,6905.404250901596
2012-05-31,7891.480516361877
2012-06-01,6779.117941754783
2012-06-04,7104.637932185957
2012-06-05,6315.505932083834
2012-06-06,8327.792904641174
2012-06-08,8357.817887587036
2012-06-11,7828.476689894676
2012-06-12,8964.433336437567
2012-06-13,9351.327227498132
2012-06-14,8843.917625393791
2012-06-15,9593.974568312413
2012-06-18,9487.168513902674
2012-06-19,10391.314392563632
2012-06-20,10066.35499901724
2012-06-21,8291.126658529294
2012-06-22,8569.76935160855
2012-06-25,7061.294965591347
2012-06-26,7562.883414647276
2012-06-27,7022.393964200426
2012-06-28,6864.492664080015
2012-06-29,8833.905390570279
2012-07-02,8898.49421542251
2012-07-03,9850.709666493498
2012-07-04,9837.583391261644
2012-07-05,9952.893656689343
2012-07-06,8805.91470709311
2012-07-10,7283.12510684086
2012-07-11,7608.729671434961
2012-07-12,7672.594890153818
2012-07-13,8737.439106592134
2012-07-16,7678.263257927978
2012-07-17,8402.368746332577
2012-07-18,9043.373860618194
2012-07-19,9655.833999140574
2012-07-20,8273.821353305422
2012-07-23,7314.2830416846955
2012-07-24,7270.581273957283
2012-07-25,7482.780260627333
2012-07-26,9012.971265948363
2012-07-27,11307.244181691265
2012-07-30,11300.121049000267
2012-07-31,9727.553580447056
2012-08-01,9999.049468281413
2012-08-02,9155.421588785248
2012-08-03,11034.864104736087
2012-08-06,11729.40247756608
2012-08-07,10692.002504483477
2012-08-08,11881.70071700481
2012-08-09,11360.735906328024
2012-08-10,11715.354751326482
2012-08-13,11341.071605388555
2012-08-14,10221.801622128434
2012-08-15,10515.962157524427
2012-08-16,11784.927667315329
2012-08-17,11107.341696450188
2012-08-20,11272.797103928337
2012-08-21,10812.55590831238
2012-08-22,11309.268486210465
2012-08-23,10315.561491423221
2012-08-24,10386.687019360565
2012-08-27,10132.955427754416
2012-08-28,10527.91561190164
2012-08-29,9455.815651342993
2012-08-30,9593.546045344297
2012-08-31,9519.366211567394
2012-09-03,9851.379373619282
2012-09-04,8808.926915504351
2012-09-05,9719.134607436488
2012-09-06,11135.572829351117
2012-09-10,10869.80526022536
2012-09-11,11749.364678803373
2012-09-12,11925.03508005376
2012-09-13,13697.965633511427
2012-09-14,13206.307143661194
2012-09-17,12591.848903511658
2012-09-18,12474.760254903857
2012-09-19,12215.289632455533
2012-09-20,12201.49407288665
2012-09-21,11765.914732890102
2012-09-24,12390.327291072397
2012-09-25,10819.59245998427
2012-09-26,11067.949937262347
2012-09-27,10909.81741296417
2012-09-28,9937.374136662082
2012-10-01,10633.115425919372
2012-10-02,10303.852424053897
2012-10-03,9826.41713904382
2012-10-04,9860.309742425809
2012-10-05,10107.218554308914
2012-10-08,10898.12795333263
2012-10-09,10374.99985003244
2012-10-10,9947.44634029031
2012-10-11,10792.767623604665
2012-10-15,11115.917696810626
2012-10-16,11119.71743405921
2012-10-17,11375.152190375622
2012-10-18,10893.78190637874
2012-10-19,10110.869897214965
2012-10-22,10086.222125694694
2012-10-23,9199.129225506906
2012-10-24,8977.860363617074
2012-10-25,9915.38814056986
2012-10-26,9317.049026469991
2012-10-29,9378.480778339326
2012-10-30,9989.249687847267
2012-10-31,9311.807964541826
2012-11-01,10779.963639774327
2012-11-05,10348.72800648459
2012-11-06,11564.44385967982
2012-11-07,10293.652141721497
2012-11-08,9408.21813971068
2012-11-09,9503.160805333522
2012-11-12,9346.329174528382
2012-11-13,9910.381371069383
2012-11-14,8671.82414369316
2012-11-16,8104.96547309577
2012-11-19,9498.589472329222
2012-11-21,9191.226512936966
2012-11-22,9446.185920811247
2012-11-23,10575.98170095366
2012-11-26,9472.938425117281
2012-11-27,9105.04713700915
2012-11-28,9553.1844595152
2012-11-29,10860.845547899735
2012-11-30,10172.617200297544
2012-12-03,10888.412380919297
2012-12-04,10047.913864028982
2012-12-05,10240.139842169996
2012-12-06,10200.084640348017
2012-12-07,11027.241009770165
2012-12-10,11577.03021459061
2012-12-11,11681.798154019896
2012-12-12,11320.376371995626
2012-12-13,11090.467340862764
2012-12-14,11358.167083758119
2012-12-17,11216.271404715459
2012-12-18,12064.387322998438
2012-12-19,12342.892917577992
